311CB,CD,5.0,5.0305,1.85,5,3.0,2.0,1.0,5.312,10.0,10.0,1.9,6.9,,2.2,5.2,9.7,,11.0,11.0,10.0,8.5,9.5,10.0,7.5,10.0,10.0,9.5
311CB,SS,9.0,8.753,5.86,10,4.0,3.0,5.0,9.752,10.0,10.0,10.0,10.0,7.3,6.0,7.0,10,10.0,10.8,10.0,10.0,12.0,10.0,12.0,9.8,12.0,10.0,11.0,5.0
311CB,CD,6.0,6.1315,4.15,6.666666667,2.0,4.0,2.0,7.256,10.0,10.0,8.1,8.5,0.3,4.8,3.2,10,10.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,8.5,8.5
311CB,CD,6.0,6.116,3.86,5,3.0,3.0,,6.104,10.0,7.5,6.6,8.0,,8.0,6.0,5.75,,11.0,11.0,10.0,8.5,9.5,,7.5,,,
311CB,SS,6.0,6.075,5.02,4.166666667,4.0,1.0,0.0,7.28,10.0,10.0,8.5,8.5,,3.5,4.1,10,10.0,7.5,10.0,8.5,10.0,8.8,12.0,5.0,10.0,9.8,9.8,10.5
311CB,CD,6.0,5.8095,4.41,5,3.0,2.0,1.0,6.488,10.0,10.0,7.0,6.7,,3.6,3.9,10,10.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
311CB,CD,5.0,5.47,2.98,5.833333333,2.0,3.0,2.0,7.28,10.0,10.0,8.5,8.5,,2.3,3.2,10,10.0,9.5,10.0,8.5,8.5,9.0,10.0,10.0,10.0,9.0,10.0,3.5
311CB,CD,9.0,9.0525,7.95,10,4.0,4.0,5.0,8.12,10.0,10.0,8.4,8.5,3.6,7.6,7.1,10,10.0,16.0,11.0,11.0,10.0,10.0,11.0,11.0,10.0,10.0,12.0
311CB,CD,8.0,7.5025,4.61,6.666666667,4.0,2.0,2.0,7.28,10.0,10.0,8.5,8.5,,5.3,8.0,10,10.0,11.0,12.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
311CB,SS,6.0,6.048,4.78,7.5,3.0,5.0,1.0,7.016,10.0,10.0,8.4,7.5,,1.4,3.6,9.34,10.0,7.5,10.0,8.5,8.5,7.8,10.0,4.8,10.0,,9.8,6.5
311CB,SS,6.0,6.089,4.2,10,5.0,4.0,4.0,5.216,10.0,10.0,8.4,,,3.6,3.5,10,10.0,10.8,10.0,10.0,9.5,10.0,10.0,9.8,10.0,6.8,9.8,5.0
311CB,SS,9.0,8.64,6.78,10,5.0,5.0,4.0,7.28,10.0,10.0,8.5,8.5,,10.0,6.5,10,10.0,11.0,10.0,10.0,10.0,7.8,12.0,4.8,10.0,9.8,9.8,6.5
312CB,DP,9.0,8.992,5.8,10,3.0,4.0,5.0,9.848,10.0,10.0,10.0,9.5,8.2,6.3,7.8,10,10.0,9.0,9.0,10.0,10.0,8.0,10.0,7.5,10.0,13.0,11.0,2.5
312CB,SS,10.0,10.785,9.54,10,4.0,5.0,5.0,10,10.0,10.0,11.5,10.0,11.0,9.0,11.4,10,10.0,11.0,10.0,12.0,12.0,10.0,13.0,10.0,10.0,11.0,10.0,11.8
312CB,SS,8.0,7.8345,4.71,6.666666667,2.0,5.0,1.0,7.928,10.0,10.0,9.4,8.5,1.8,5.5,8.5,10,10.0,8.8,8.0,9.8,9.5,8.8,12.0,9.8,10.0,8.5,10.0,12.0
312CB,SS,10.0,9.963,7.58,10,5.0,4.0,4.0,9.152,10.0,10.0,9.5,10.0,5.3,7.8,11.0,10,10.0,11.0,9.0,12.0,12.0,10.0,13.0,7.5,10.0,10.0,10.0,11.8
312CB,SS,10.0,10.1325,8.58,10,4.0,4.0,4.0,9.392,10.0,10.0,8.5,10.0,7.3,8.1,9.4,9.795,10.0,8.8,9.0,7.0,4.5,6.8,10.25,5.0,10.0,7.0,10.0,9.6
312CB,SS,9.0,8.7255,7.25,8.333333333,4.0,2.0,4.0,7.712,10.0,10.0,8.4,7.9,2.5,5.6,8.7,10,10.0,8.8,7.0,7.2,9.0,6.0,10.0,7.5,10.0,9.8,10.0,11.0
312CB,SS,9.0,8.654,5.5,9.166666667,4.0,3.0,4.0,7.736,10.0,10.0,9.4,8.5,1.0,4.7,10.0,10,10.0,7.0,7.0,4.0,7.0,10.0,13.0,13.0,10.0,8.5,9.0,10.5
312CB,SS,9.0,8.7095,4.87,10,3.0,5.0,5.0,8.768,10.0,10.0,10.0,9.5,3.7,6.0,8.8,10,10.0,8.0,9.0,8.5,7.5,9.8,13.0,4.8,12.0,10.0,9.5,15.6
312CB,SS,7.0,7.024,6.58,6.666666667,1.0,3.0,4.0,7.16,10.0,10.0,8.6,7.9,,5.4,4.3,9.74,10.0,6.8,7.0,3.8,4.0,9.0,8.0,10.0,10.0,9.8,9.0,10.0
312CB,SS,10.0,10.059,8.16,10,5.0,5.0,3.0,9.776,10.0,10.0,10.0,10.0,7.4,8.0,9.1,10,10.0,7.8,9.0,9.8,9.0,7.6,13.0,4.8,10.0,10.0,9.5,11.8
312CB,,,0,,0,,,,0,,,,,,,,0,,,,,,,,,,,
312CB,SS,9.0,8.709,6.08,7.5,2.0,5.0,2.0,7.736,10.0,10.0,9.4,9.5,,6.3,10.4,10,10.0,11.3,10.0,9.8,9.5,10.0,13.0,9.8,10.0,10.0,10.0,11.8
312CB,DP,6.0,5.6625,3.75,4.166666667,1.0,2.0,2.0,7.76,10.0,10.0,9.5,9.5,,3.0,4.0,8.6,10.0,6.0,9.0,4.0,7.5,7.0,10.0,7.5,10.0,8.5,,6.5
312CB,SS,6.0,6.064,4.54,5,1.0,3.0,2.0,4.28,10.0,6.0,,8.5,,4.2,7.5,8.14,10.0,7.0,5.0,2.8,,4.8,10.0,4.8,10.0,7.0,10.0,10.0
312CB,DP,7.0,6.568,4.04,3.333333333,1.0,1.0,2.0,7.832,10.0,10.0,9.5,8.0,1.8,4.5,6.6,10,10.0,9.0,9.0,10.0,9.5,,10.0,10.0,10.0,8.5,11.0,7.0
312CB,DP,7.0,6.7465,6.13,4.166666667,2.0,3.0,0.0,6.776,10.0,10.0,6.6,8.0,0.3,5.0,5.9,9.2,10.0,8.0,9.0,8.5,3.5,7.0,12.0,3.0,8.0,7.0,11.0,5.0
312CB,DP,8.0,7.6205,4.83,10,4.0,4.0,4.0,7.952,10.0,10.0,10.0,9.5,0.3,4.0,6.1,10,10.0,9.5,9.0,10.0,6.5,10.0,12.0,10.0,10.0,7.0,12.0,6.0
312CB,DP,8.0,8.454,5.8,7.5,5.0,2.0,2.0,9.896,10.0,10.0,11.5,7.3,9.1,3.3,8.3,10,10.0,11.0,9.0,10.0,12.0,9.0,10.0,5.0,10.0,8.5,12.0,8.0
312CB,DP,9.0,9.2455,8.75,9.166666667,2.0,4.0,5.0,7.832,10.0,10.0,7.0,8.5,3.8,6.0,8.5,10,10.0,11.0,9.0,8.5,10.0,7.0,10.0,3.0,10.0,10.0,11.0,11.0
312CB,DP,7.0,7.479,5.5,7.5,3.0,3.0,3.0,8.696,10.0,10.0,9.1,10.0,3.8,6.8,4.5,10,10.0,9.0,11.0,8.5,10.0,10.0,10.0,4.8,10.0,8.5,11.0,9.0
312CB,DP,9.0,9.2405,6.17,10,4.0,4.0,4.0,9.152,10.0,10.0,10.0,9.5,5.3,7.6,8.6,10,10.0,9.0,16.0,10.0,10.0,7.8,12.0,7.5,10.0,8.5,11.0,8.5
312CB,,,0,,0,,,,0,,,,,,,,0,,,,,,,,,,,
312CB,DP,9.0,8.7875,5.87,9.166666667,3.0,4.0,4.0,9.08,10.0,10.0,10.0,10.0,4.5,4.5,8.9,10,10.0,9.5,9.0,10.0,7.5,8.0,10.0,7.5,10.0,8.5,10.0,6.5
312CB,SS,9.0,9.37,8.16,10,4.0,4.0,4.0,7.52,10.0,10.0,9.5,8.5,,8.5,8.4,10,10.0,8.0,10.0,10.0,9.5,9.0,13.0,9.8,10.0,10.0,10.0,11.5
312CB,DP,10.0,10.71,9.04,10,5.0,5.0,5.0,10,10.0,10.0,10.0,10.0,9.1,9.5,10.7,10,10.0,11.0,11.0,10.0,10.0,12.0,12.0,10.0,10.0,10.0,11.0,10.0
312CB,DP,7.0,7.3125,6.25,7.5,3.0,3.0,3.0,5.24,10.0,10.0,10.0,8.5,-10.0,4.9,7.3,10,10.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5,11.0,8.0
312CB,DP,7.0,7.4375,5.87,5.833333333,2.0,2.0,3.0,8.36,10.0,10.0,8.5,8.5,4.5,2.8,6.9,10,10.0,11.0,9.0,10.0,7.5,9.0,12.0,7.5,8.0,8.5,10.0,5.5
312CB,DP,10.0,10.459,8.62,10,5.0,5.0,4.0,9.656,10.0,10.0,11.5,10.0,5.4,8.9,10.9,10,10.0,12.0,14.0,10.0,12.0,12.0,12.0,10.0,10.0,10.0,11.0,8.0
313CB,CD,8.0,8.3475,6.41,9.166666667,2.0,4.0,5.0,8.48,10.0,10.0,10.0,9.5,2.5,3.3,7.9,9.45,10.0,11.0,10.0,8.5,9.0,8.0,10.0,10.0,10.0,8.0,
313CB,CD,10.0,9.6425,8.55,10,3.0,4.0,5.0,7.64,10.0,10.0,9.0,9.5,,7.1,10.0,8.85,10.0,11.0,10.0,10.0,9.5,9.0,10.0,10.0,,9.0,
313CB,MC,10.0,10.94,10.16,10,5.0,5.0,5.0,10,10.0,10.0,11.5,11.5,11.0,9.0,12.0,10,10.0,12.0,19.0,11.0,12.0,17.0,10.0,11.0,14.0,19.0,,16.5
313CB,CD,10.0,10.865,9.46,10,4.0,5.0,4.0,10,10.0,10.0,11.5,11.5,11.0,10.2,11.4,10,10.0,11.0,15.0,12.0,10.0,14.0,10.0,13.0,14.0,12.0,
313CB,,,0,,0,,,,0,,,,,,,,0,,,,,,,,,,,
313CB,MC,10.0,10.235,8.5,10,3.0,5.0,5.0,10,10.0,10.0,10.0,9.5,11.0,6.1,10.6,10,10.0,11.0,10.0,10.0,10.0,15.0,10.0,10.0,10.0,12.0,,10.0
313CB,CD,,4.682,1.42,3.333333333,1.0,3.0,,5.408,10.0,10.0,5.5,3.7,,4.0,5.5,7,10.0,11.0,10.0,,10.0,10.0,,,10.0,9.0,
313CB,,,0,,0,,,,0,,,,,,,,0,,,,,,,,,,,
313CB,MC,8.0,7.688,6.08,2.5,2.0,,1.0,8.912,10.0,10.0,10.0,10.0,3.8,4.4,8.5,10,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,,10.0
313CB,CD,7.0,7.158,5.04,3.333333333,3.0,,1.0,8.072,10.0,10.0,9.0,9.5,1.8,6.9,6.8,9.9,10.0,11.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,
313CB,CD,9.0,8.708,7.92,10,4.0,4.0,5.0,8.792,10.0,10.0,10.0,9.5,3.8,5.3,6.0,10,10.0,11.0,10.0,9.0,10.0,9.0,11.0,11.0,12.0,10.0,
313CB,MC,9.0,9.0175,6.17,7.5,3.0,2.0,4.0,10,10.0,10.0,11.5,11.5,7.3,5.0,9.4,10,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,,11.0
313CB,MC,7.0,7.048,6.38,4.166666667,2.0,2.0,1.0,8.072,10.0,10.0,10.0,8.5,1.8,3.6,5.8,10,10.0,11.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,,10.0
313CB,MC,10.0,9.8625,7.29,10,4.0,5.0,4.0,9.56,10.0,10.0,10.0,10.0,6.5,7.5,9.6,10,10.0,11.0,11.0,10.0,10.0,13.0,10.0,10.0,12.0,12.0,,12.0
313CB,MC,7.0,6.76,2.84,6.666666667,3.0,3.0,2.0,9.2,10.0,10.0,10.0,10.0,5.0,5.0,5.0,10,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,,10.0
313CB,CD,9.0,8.8175,5.71,10,4.0,4.0,4.0,8.04,0.0,10.0,9.5,9.5,4.5,8.7,8.8,8.1,10.0,10.0,,10.0,10.0,10.0,10.0,11.0,,10.0,
313CB,MC,,0.35,,1.666666667,2.0,,,0,,,,,,,,1,10.0,,,,,,,,,,
313CB,MC,9.0,8.951,7.0,10,5.0,4.0,5.0,9.344,10.0,10.0,9.0,9.5,7.1,2.9,8.3,10,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,,10.0
313CB,CD,10.0,10.79,9.16,10,4.0,5.0,5.0,10,10.0,10.0,11.5,11.5,11.0,10.0,10.8,10,10.0,12.0,15.0,10.0,10.0,13.0,12.0,13.0,14.0,12.0,11.0
313CB,MC,8.0,8.0185,5.29,3.333333333,3.0,,1.0,9.824,10.0,10.0,10.0,10.0,7.6,6.4,8.4,10,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0,13.0,,10.0
313CB,MC,5.0,5.225,4.08,2.5,0.0,3.0,,6.48,,10.0,8.5,8.5,,2.7,3.8,9.9,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,12.0,7.0,,10.0
313CB,CD,10.0,10.9275,9.71,10,5.0,5.0,5.0,10,10.0,10.0,11.5,11.5,11.0,10.6,10.8,10,10.0,12.0,14.0,10.0,12.0,13.0,12.0,13.0,14.0,12.0,
313CB,MC,10.0,10.58,9.04,10,5.0,4.0,5.0,10,10.0,10.0,11.5,11.5,11.0,8.2,10.8,10,10.0,11.0,19.0,11.0,12.0,17.0,11.0,10.0,12.0,11.0,,11.5
313CB,CD,10.0,9.535,6.58,10,5.0,4.0,3.0,10,10.0,10.0,10.0,10.0,11.0,8.4,8.2,10,10.0,11.0,12.0,10.0,10.0,9.0,10.0,10.0,12.0,10.0,11.0
313CB,,,1,,0,,,,0,,,
,0,,,,,,,,,,,
313CB,MC,6.0,5.6555,3.33,5.833333333,2.0,2.0,3.0,6.992,10.0,10.0,7.3,8.5,,4.0,3.2,10,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,,10.0
313CB,CD,8.0,7.943,5.8,4.166666667,2.0,1.0,2.0,8.072,10.0,10.0,10.0,8.5,1.8,6.1,9.0,9.9,10.0,11.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,
313CB,CD,4.0,4.724,6.38,4.166666667,2.0,2.0,1.0,3.456,,,6.1,8.0,0.3,3.4,1.9,8.25,10.0,10.0,9.0,8.5,8.0,8.0,10.0,9.0,10.0,,
314CB,MB,10.0,10.2025,8.21,10,5.0,4.0,3.0,10,10.0,10.0,11.5,10.0,11.0,9.0,9.0,10,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
314CB,SS,7.0,7.4585,5.75,8.333333333,5.0,3.0,2.0,7.664,10.0,10.0,9.1,9.5,,4.3,5.7,10,10.0,9.0,10.0,10.0,6.5,7.0,10.0,10.0,10.0,8.0,9.8,11.0
314CB,MB,7.0,7.1425,4.71,7.5,2.0,4.0,3.0,7.4,10.0,10.0,9.1,7.4,1.0,5.4,5.8,10,10.0,6.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
314CB,SS,7.0,7.3475,5.41,7.5,4.0,3.0,2.0,7.28,10.0,10.0,8.5,8.5,,6.0,5.8,10,10.0,8.8,10.0,10.0,7.5,8.0,10.0,10.0,10.0,9.0,9.8,10.5
314CB,MB,4.0,4.101,3.92,2.5,3.0,,,3.824,10.0,7.5,5.1,,,4.0,3.4,5.4,10.0,6.0,10.0,10.0,8.5,,,,9.5,,
314CB,,,0,,0,,,,0,,,,,,,,0,,,,,,,,,,,
314CB,SS,10.0,10.14,8.5,9.166666667,2.0,4.0,5.0,8.6,10.0,10.0,10.0,10.0,2.5,9.9,10.8,10,11.0,8.8,10.0,10.0,7.0,7.0,10.0,8.5,10.0,10.5,10.0,12.0
314CB,MB,4.0,3.73,1.46,3.333333333,2.0,1.0,1.0,4.4,10.0,7.5,0.0,7.5,,3.6,2.0,9.05,10.0,4.0,10.0,10.0,6.5,9.5,9.0,6.0,9.0,8.5,8.0
314CB,MB,10.0,10.1315,8.37,9.166666667,2.0,5.0,4.0,9.296,10.0,10.0,10.0,10.0,5.4,8.4,10.4,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
314CB,MB,9.0,9.0455,7.37,10,4.0,5.0,5.0,8.192,10.0,10.0,9.5,9.5,1.8,6.3,8.1,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.8,10.0,10.0
314CB,MB,7.0,7.0555,3.29,5.833333333,2.0,3.0,2.0,7.952,10.0,10.0,8.1,7.9,3.8,4.2,7.8,10,10.0,6.0,10.0,10.0,8.5,8.0,10.0,9.5,9.0,8.5,8.0,10.0
314CB,SS,8.0,7.705,5.46,9.166666667,3.0,5.0,3.0,8.36,10.0,10.0,10.0,9.0,2.5,4.0,5.9,10,10.0,7.0,10.0,10.0,6.5,7.5,10.0,5.3,9.8,8.5,11.0,13.5
314CB,SS,9.0,9.395,6.58,9.166666667,4.0,3.0,4.0,10,10.0,10.0,10.0,10.0,11.0,6.5,8.9,10,10.0,9.0,10.0,10.0,9.0,8.5,10.0,7.3,10.0,11.8,11.0,13.5
314CB,SS,7.0,6.911,5.04,4.166666667,4.0,1.0,0.0,6.944,10.0,10.0,7.6,8.0,,3.4,7.8,10,11.0,8.8,10.0,10.0,6.5,4.8,10.0,7.3,10.0,8.5,10.0,7.6
314CB,SS,9.0,8.5745,6.75,10,4.0,5.0,3.0,8.048,10.0,10.0,10.0,7.9,2.3,6.0,7.1,10,10.0,9.0,10.0,10.0,6.5,7.0,10.0,7.3,10.0,8.0,9.0,10.0
314CB,SS,10.0,9.955,7.58,10,4.0,5.0,5.0,10,10.0,10.0,11.5,10.0,9.1,5.6,12.0,10,10.0,8.8,10.0,10.0,8.5,8.0,10.0,8.3,10.0,12.8,10.0,12.0
314CB,SS,8.0,7.5775,3.83,6.666666667,4.0,2.0,2.0,7.28,10.0,10.0,8.5,8.5,,5.0,9.2,10,10.0,8.0,10.0,10.0,6.5,8.0,10.0,9.0,10.0,8.0,9.8,7.0
314CB,SS,7.0,7.1245,6.17,8.333333333,3.0,4.0,3.0,7.952,10.0,10.0,9.5,8.5,1.8,3.0,4.6,8.94,,3.0,10.0,10.0,6.5,5.0,10.0,6.8,9.0,11.5,9.8,7.8
314CB,SS,6.0,6.3345,2.87,7.5,2.0,5.0,2.0,7.856,10.0,10.0,9.1,8.5,1.8,2.6,5.2,9.68,10.0,8.0,10.0,10.0,5.5,7.0,9.0,5.3,8.0,8.0,9.0,7.0
314CB,SS,7.0,7.153,3.8,10,5.0,4.0,3.0,7.952,10.0,10.0,10.0,8.0,1.8,4.4,5.1,10,10.0,8.8,10.0,10.0,7.5,7.0,9.0,8.5,10.0,9.0,9.8,11.0
314CB,SS,9.0,9.2155,7.79,10,4.0,5.0,4.0,8.072,10.0,10.0,10.0,8.5,1.8,8.0,7.8,10,11.0,9.8,10.0,10.0,7.5,5.6,12.0,10.0,10.0,8.0,10.0,14.5
314CB,SS,9.0,9.1805,7.41,8.333333333,3.0,4.0,3.0,9.752,10.0,10.0,10.0,10.0,7.3,4.4,8.8,10,10.0,8.0,10.0,10.0,7.5,7.0,10.0,10.0,10.0,8.0,,9.5
314CB,MB,8.0,7.6225,7.37,7.5,5.0,3.0,1.0,6.08,10.0,10.0,7.0,5.0,,5.0,7.0,8.85,10.0,6.0,10.0,10.0,8.0,,9.0,6.0,10.0,10.0,9.5
314CB,SS,9.0,8.6755,7.41,9.166666667,5.0,4.0,2.0,9.272,10.0,10.0,9.5,8.5,7.3,6.8,5.8,10,10.0,8.8,10.0,10.0,7.5,7.0,10.0,6.8,9.0,9.0,7.0,6.8
314CB,SS,6.0,5.989,3.8,5,4.0,2.0,,4.688,10.0,7.5,4.1,4.6,,4.2,6.9,9.72,10.0,8.0,10.0,10.0,,6.8,10.0,6.3,9.8,8.0,9.8,8.5
314CB,SS,8.0,7.5135,5.25,7.5,2.0,4.0,3.0,7.304,10.0,10.0,8.0,7.3,1.8,7.5,6.0,10,11.0,8.8,10.0,10.0,6.5,4.8,10.0,5.3,10.0,10.5,10.0,7.5
314CB,,,0,,0,,,,0,,,,,,,,0,,,,,,,,,,,
315CB,CL,5.0,5.3425,3.61,6.666666667,3.0,3.0,2.0,4.88,10.0,7.5,2.1,6.4,1.0,4.4,3.2,9.8,10.0,8.0,10.0,8.5,8.5,10.0,10.0,10.0,8.0,5.0,,10.0
315CB,CL,10.0,10.3075,8.83,10,4.0,4.0,4.0,10,10.0,10.0,11.5,10.0,11.0,7.5,9.4,10,10.0,9.0,8.5,8.5,7.0,10.0,10.0,10.0,12.0,10.0,11.0,8.0
315CB,CL,,4.252,,10,5.0,5.0,2.0,6.488,10.0,10.0,9.5,1.2,3.0,4.2,,7.1,10.0,8.0,8.0,7.5,6.5,5.0,9.0,,,,9.0,8.0
315CB,MC,8.0,7.738,6.54,7.5,4.0,3.0,2.0,8.312,10.0,10.0,10.0,9.5,1.8,6.0,5.2,10,10.0,10.0,11.5,10.0,10.0,11.0,10.0,11.0,10.0,12.0,,10.0
315CB,CL,8.0,8.101,8.24,9.166666667,3.0,4.0,4.0,7.784,10.0,7.5,9.1,7.5,5.0,6.0,4.8,9.2,10.0,4.0,9.0,2.5,6.0,9.0,8.0,5.5,10.0,8.0,9.5,10.5
315CB,MC,7.0,6.7685,5.23,7.5,3.0,4.0,2.0,6.944,10.0,10.0,9.1,6.5,,6.0,4.0,10,10.0,10.0,9.0,8.0,6.5,8.0,10.0,10.0,10.0,10.0,,10.0
315CB,MC,8.0,8.224,7.24,10,3.0,5.0,4.0,6.536,10.0,10.0,8.5,,5.4,7.1,6.3,9.95,10.0,10.0,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,
315CB,CL,6.0,6.42,4.2,4.166666667,2.0,1.0,2.0,7.64,10.0,10.0,10.0,8.5,,6.1,4.9,10,10.0,7.0,10.5,9.25,7.5,9.0,10.0,10.0,10.0,7.0,10.0,8.0
315CB,MC,7.0,7.0315,5.37,8.333333333,3.0,4.0,3.0,5.216,10.0,10.0,8.4,,,6.1,7.0,7.75,10.0,10.0,9.0,,8.5,10.0,,10.0,,10.0,,10.0
315CB,CL,5.0,5.134,3.4,5,3.0,1.0,2.0,2.784,0.0,0.0,5.1,6.5,,5.5,5.5,9.13,10.0,7.0,9.0,6.0,4.5,6.0,9.0,7.0,11.0,7.0,9.8,5.0
315CB,MC,8.0,8.29,6.16,10,5.0,5.0,3.0,9.08,10.0,10.0,9.5,7.9,7.1,6.8,5.2,10,10.0,10.0,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,,10.0
315CB,MC,,1.922,,0.8333333333,0.0,,1.0,3.528,,6.0,,6.9,1.8,1.4,,7.75,10.0,,,8.0,9.5,7.0,10.0,10.0,8.0,5.0,,10.0
315CB,CL,8.0,7.9055,4.95,9.166666667,4.0,3.0,4.0,9.632,10.0,10.0,10.0,9.5,7.3,3.6,6.1,10,10.0,8.0,12.0,6.0,8.5,9.0,12.0,11.0,10.0,7.0,10.0,8.0
315CB,MC,10.0,9.485,7.7,10,4.0,5.0,5.0,10,10.0,10.0,9.5,10.0,9.1,5.6,8.0,10,10.0,10.0,13.0,10.0,10.0,10.0,10.0,11.0,10.0,14.0,,10.0
315CB,CL,8.0,7.518,6.16,7.5,3.0,3.0,3.0,7.712,10.0,10.0,10.0,8.5,0.3,6.5,5.1,10,10.0,7.0,10.0,8.5,7.5,7.0,10.0,11.0,10.0,8.0,10.0,8.0
315CB,CL,4.0,4.4605,5.79,7.5,4.0,3.0,2.0,1.952,10.0,2.0,2.5,,0.3,1.4,3.2,4.6,10.0,6.5,8.5,5.5,4.5,6.0,,5.0,,,
315CB,,,0,,0,,,,0,,,,,,,,0,,,,,,,,,,,
315CB,MC,6.0,6.067,6.16,5,0.0,5.0,1.0,7.088,10.0,10.0,7.4,8.5,0.3,2.0,4.0,8.05,10.0,10.0,,9.0,6.5,,10.0,10.0,10.0,5.0,,10.0
315CB,CL,6.0,5.4975,3.19,5.833333333,4.0,2.0,1.0,2.84,10.0,10.0,-10.0,8.5,,4.9,6.5,10,10.0,8.0,11.5,10.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0
315CB,MC,10.0,9.6175,6.37,7.5,4.0,3.0,2.0,10,10.0,10.0,9.5,10.0,11.0,9.0,10.1,10,10.0,10.0,10.0,10.0,8.5,10.0,10.0,10.0,10.0,12.0,,10.0
315CB,,,0,,0,,,,0,,,,,,,,0,,,,,,,,,,,
315CB,MC,4.0,4.79,4.82,5,1.0,4.0,1.0,2.84,10.0,10.0,-10.0,8.5,,3.0,3.3,10,10.0,10.0,10.0,9.0,8.5,10.0,10.0,10.0,10.0,10.0,,10.0
315CB,CL,10.0,10.44,9.62,10,5.0,4.0,4.0,10,10.0,10.0,10.0,10.0,11.0,8.6,8.7,10,10.0,11.0,12.0,12.0,10.0,11.0,12.0,11.0,12.0,12.0,10.0,12.0
315CB,CL,10.0,9.683,7.36,10,4.0,4.0,4.0,9.272,10.0,10.0,10.0,10.0,5.3,8.0,8.9,10,10.0,9.5,15.0,12.0,8.5,11.0,10.0,10.0,12.0,11.0,10.0,11.0
315CB,CL,6.0,6.358,5.82,9.166666667,5.0,3.0,3.0,2.912,10.0,10.0,-10.0,8.5,0.3,7.0,4.4,10,10.0,8.0,12.0,12.0,8.5,8.0,10.0,10.0,10.0,12.0,10.0,9.0
315CB,MC,6.0,6.395,4.48,6.666666667,3.0,2.0,3.0,7.28,10.0,10.0,8.5,8.5,,5.7,3.6,9.85,10.0,10.0,8.0,7.0,8.5,10.0,10.0,10.0,8.0,7.0,,10.0
315CB,MC,8.0,8.1785,5.79,6.666666667,3.0,3.0,2.0,7.424,10.0,10.0,9.1,8.5,,7.0,8.7,10,10.0,10.0,9.0,10.0,10.0,10.0,10.0,11.0,,7.0,9.8,10.0
311CC,AC,4.0,4.313,3.12,2.5,1.0,1.0,1.0,4.232,10.0,10.0,4.1,0.2,,3.0,3.2,10,10.0,15.0,9.0,10.0,10.0,9.0,12.0,7.5,10.0,10.0,12.0,9.0
311CC,AC,10.0,10.4875,7.95,10,5.0,4.0,5.0,10,10.0,10.0,11.5,10.0,11.0,10.4,10.4,10,10.0,10.0,10.0,10.0,10.0,10.0,11.0,7.5,10.0,11.0,10.0,10.0
311CC,AC,10.0,9.678,7.34,9.166666667,4.0,5.0,2.0,8.072,10.0,10.0,10.0,8.5,1.8,9.5,10.4,10,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
311CC,AC,7.0,6.5525,5.01,5.833333333,3.0,1.0,3.0,6.8,10.0,10.0,8.0,7.0,,7.4,4.1,9.6,10.0,6.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0
311CC,RD4,9.0,8.875,7.62,10,5.0,5.0,3.0,6.48,,8.5,10.0,8.5,,8.5,8.0,10,10.0,10.0,10.0,10.0,10.0,9.0,11.0,10.0,10.0,13.0,11.0,9.0
311CC,RD4,6.0,5.9095,6.13,7.5,4.0,4.0,1.0,1.688,10.0,,3.4,,0.3,4.9,6.3,7.65,,,9.0,10.0,10.0,9.0,11.0,7.5,8.0,12.0,
311CC,RD4,7.0,7.159,6.34,7.5,4.0,3.0,2.0,3.936,,8.5,10.0,7.9,-10.0,8.4,6.5,10,10.0,10.0,10.0,10.0,10.0,9.0,11.0,10.0,10.0,10.0,11.0
311CC,AC,9.0,8.79,7.92,10,5.0,5.0,5.0,5.24,10.0,10.0,10.0,8.5,-10.0,9.0,8.4,10,10.0,10.0,10.0,10.0,10.0,10.0,11.0,,10.0,10.0,10.0,10.0
